slow_add	1784017290.386604	1.0050768852233887
slow_mul	1784017291.3936179	2.005068063735962
slow_add	1784017293.399713	2.0050601959228516
slow_mul	1784017295.405459	1.0024139881134033
wrapper	1784024133.6824372	6.67572021484375e-05
wrapper	1784024133.6841888	3.0030550956726074
wrapper	1784024136.68842	2.0050859451293945
wrapper	1784024138.694785	0.0003859996795654297
